competition,sport,athlete_name,country,score,relative_score,strength,gold_prob,silver_prob,bronze_prob,medal_prob
Women's 1500m,Short Track Speed Skating,Florence Brunelle,CAN,350.0,0,0.1914,0.0359,0.0377,0.0432,0.1168
Women's 1500m,Speed Skating,Ivanie Blondin,CAN,183.0,0,0.1238,0.0351,0.0386,0.0468,0.1205
Women's 1500m,Speed Skating,Angel Daleman,NED,169.0,0,0.1056,0.0284,0.0312,0.0392,0.0988
Women's 1500m,Speed Skating,Valerie Maltais,CAN,158.0,0,0.0923,0.0274,0.0306,0.0311,0.0891
Women's 1500m,Speed Skating,Isabelle Van Elst,BEL,132.0,0,0.0644,0.0187,0.0214,0.0233,0.0634
Women's 1500m,Speed Skating,Melissa Wijfje,NED,108.0,0,0.0431,0.0129,0.0129,0.0182,0.044
Women's 1500m,Speed Skating,Momoka Horikawa,JPN,100.0,0,0.037,0.0099,0.0118,0.0154,0.0371
Women's 1500m,Speed Skating,Greta Myers,USA,87.0,0,0.028,0.008,0.0107,0.0104,0.0291
Women's 1500m,Speed Skating,Martina Sáblíková,CZE,87.0,0,0.028,0.0076,0.0086,0.0108,0.027
Women's 1500m,Speed Skating,Nikola Zdráhalova,CZE,65.0,0,0.0156,0.0033,0.0061,0.0076,0.017
Women's 1500m,Speed Skating,Ayano Sato,JPN,66.0,0,0.0161,0.0029,0.0067,0.0054,0.015
Women's 1500m,Speed Skating,Nadezhda Morozova,KAZ,42.0,0,0.0065,0.0021,0.0023,0.0025,0.0069
Women's 1500m,Speed Skating,Kaitlyn McGregor,SUI,39.0,0,0.0056,0.0018,0.0017,0.0022,0.0057
Women's 1500m,Speed Skating,Kimi Goetz,USA,38.0,0,0.0053,0.0018,0.0021,0.0025,0.0064
Women's 1500m,Speed Skating,Qi Yin,CHN,40.0,0,0.0059,0.0017,0.0016,0.0021,0.0054
Women's 1500m,Speed Skating,Natalia Jabrzyk,POL,36.0,0,0.0048,0.0013,0.0016,0.0014,0.0043
Women's 1500m,Speed Skating,Lea Sophie Scholz,GER,27.0,0,0.0027,0.001,0.0007,0.0006,0.0023
Women's 1500m,Speed Skating,Mia Manganello,USA,28.0,0,0.0029,0.0009,0.0006,0.0015,0.003
Women's 1500m,Speed Skating,Rin Kosaka,JPN,13.0,0,0.0006,0.0003,0.0,0.0003,0.0006
Women's 1500m,Speed Skating,Ji-Woo Park,KOR,14.0,0,0.0007,0.0002,0.0002,0.0005,0.0009
Women's 1500m,Speed Skating,Marlen Ehseluns,GER,11.0,0,0.0004,0.0001,0.0001,0.0001,0.0003
Women's 1500m,Speed Skating,Arianna Fontana,ITA,14.0,0,0.0007,0.0,0.0003,0.0005,0.0008
Women's 15km Individual,Biathlon,Lou Jeanmonnot,FRA,793.0,0,1.0,0.1538,0.1321,0.1225,0.4084
Women's 15km Individual,Biathlon,Suvi Minkkinen,FIN,601.0,0,0.5744,0.0853,0.0885,0.0858,0.2596
Women's 15km Individual,Biathlon,Maren Kirkeeide,NOR,576.0,0,0.5276,0.0847,0.0782,0.0805,0.2434
Women's 15km Individual,Biathlon,Hanna Oeberg,SWE,560.0,0,0.4987,0.0782,0.0746,0.0757,0.2285
Women's 15km Individual,Biathlon,Anna Magnusson,SWE,556.0,0,0.4916,0.0774,0.0742,0.0691,0.2207
Women's 15km Individual,Biathlon,Elvira Karin Oeberg,SWE,506.0,0,0.4072,0.0615,0.0625,0.0643,0.1883
Women's 15km Individual,Biathlon,Justine Braisaz-Bouchet,FRA,453.0,0,0.3263,0.0516,0.0536,0.0507,0.1559
Women's 15km Individual,Biathlon,Camille Bened,FRA,441.0,0,0.3093,0.0465,0.05,0.0474,0.1439
Women's 15km Individual,Biathlon,Lisa Vittozzi,ITA,429.0,0,0.2927,0.0445,0.0486,0.0446,0.1377
Women's 15km Individual,Biathlon,Dorothea Wierer,ITA,415.0,0,0.2739,0.0388,0.0426,0.0452,0.1266
Women's 15km Individual,Biathlon,Franziska Preuss,GER,366.0,0,0.213,0.0304,0.0376,0.036,0.104
Women's 15km Individual,Biathlon,Oceane Michelon,FRA,350.0,0,0.1948,0.0303,0.0325,0.0367,0.0995
Women's 15km Individual,Biathlon,Julia Simon,FRA,317.0,0,0.1598,0.0246,0.0243,0.0268,0.0757
Women's 15km Individual,Biathlon,Amy Baserga,SUI,315.0,0,0.1578,0.0232,0.0246,0.0261,0.0739
Women's 15km Individual,Biathlon,Karoline Knotten,NOR,240.0,0,0.0916,0.0157,0.0143,0.0169,0.0469
Women's 15km Individual,Biathlon,Mari Eder,FIN,230.0,0,0.0841,0.0145,0.0146,0.0153,0.0444
Women's 15km Individual,Biathlon,Vanessa Voigt,GER,245.0,0,0.0955,0.0136,0.0156,0.0157,0.0449
Women's 15km Individual,Biathlon,Ingrid Landmark Tandrevold,NOR,235.0,0,0.0878,0.0127,0.0138,0.0153,0.0418
Women's 15km Individual,Biathlon,Lena Haecki-Gross,SUI,220.0,0,0.077,0.0126,0.0139,0.0125,0.039
Women's 15km Individual,Biathlon,Marte Olsbu Roeiseland,NOR,225.0,0,0.0805,0.0115,0.0119,0.0136,0.037
Women's 15km Individual,Biathlon,Ida Lien,NOR,205.0,0,0.0668,0.0106,0.0105,0.0104,0.0315
Women's 15km Individual,Biathlon,Sophia Schneider,GER,210.0,0,0.0701,0.0105,0.014,0.013,0.0375
Women's 15km Individual,Biathlon,Marketa Davidova,CZE,215.0,0,0.0735,0.0104,0.0106,0.0105,0.0315
Women's 15km Individual,Biathlon,Lucie Charvatova,CZE,200.0,0,0.0636,0.0098,0.0094,0.0101,0.0293
Women's 15km Individual,Biathlon,Synnoeve Solemdal,NOR,195.0,0,0.0605,0.0092,0.0087,0.0098,0.0277
Women's 15km Individual,Biathlon,Gilonne Guigonnat,FRA,190.0,0,0.0574,0.0092,0.0089,0.0097,0.0278
Women's 15km Individual,Biathlon,Selina Grotian,GER,185.0,0,0.0544,0.0089,0.0079,0.0089,0.0257
Women's 15km Individual,Biathlon,Daria Krykova-Budasheva,AIN,180.0,0,0.0515,0.0072,0.0078,0.0094,0.0244
Women's 15km Individual,Biathlon,Erika Janka,FIN,170.0,0,0.046,0.0066,0.007,0.0074,0.021
Women's 15km Individual,Biathlon,Ella Halvarsson,SWE,175.0,0,0.0487,0.0062,0.0072,0.0101,0.0235
Women's 3000m,Speed Skating,Ragne Wiklund,NOR,460.0,0,1.0,0.3056,0.2322,0.1693,0.7071
Women's 3000m,Speed Skating,Joy Beune,NED,280.0,0,0.3705,0.1112,0.1186,0.1253,0.3551
Women's 3000m,Speed Skating,Francesca Lollobrigida,ITA,260.0,0,0.3195,0.0991,0.1057,0.1113,0.3161
Women's 3000m,Speed Skating,Merel Conijn,NED,231.0,0,0.2522,0.082,0.0878,0.0901,0.2599
Women's 3000m,Speed Skating,Marijke Groenewoud,NED,220.0,0,0.2287,0.0763,0.0783,0.0803,0.2349
Women's 3000m,Speed Skating,Martina Sáblíková,CZE,210.0,0,0.2084,0.0659,0.0745,0.0808,0.2212
Women's 3000m,Speed Skating,Isabelle Weidemann,CAN,204.0,0,0.1967,0.0622,0.0643,0.0723,0.1988
Women's 3000m,Speed Skating,Ivanie Blondin,CAN,194.0,0,0.1779,0.0501,0.0654,0.0721,0.1876
Women's 3000m,Speed Skating,Valerie Maltais,CAN,165.0,0,0.1287,0.0381,0.0456,0.0522,0.1359
Women's 3000m,Speed Skating,Momoka Horikawa,JPN,150.0,0,0.1063,0.0328,0.0361,0.0446,0.1135
Women's 3000m,Speed Skating,Binyu Yang,CHN,138.0,0,0.09,0.0283,0.0302,0.0351,0.0936
Women's 3000m,Speed Skating,Sanne In 't Hof,NED,142.0,0,0.0953,0.0264,0.0347,0.0366,0.0977
Women's 3000m,Speed Skating,Josie Hofmann,GER,67.0,0,0.0212,0.0073,0.007,0.0075,0.0218
Women's 3000m,Speed Skating,Sandrine Tas,BEL,52.0,0,0.0128,0.004,0.0037,0.0048,0.0125
Women's 3000m,Speed Skating,Laura Hall,CAN,53.0,0,0.0133,0.0031,0.0054,0.0052,0.0137
Women's 3000m,Speed Skating,Mei Han,CHN,42.0,0,0.0083,0.0026,0.0026,0.0038,0.009
Women's 3000m,Speed Skating,Elisa Dul,NED,34.0,0,0.0055,0.0015,0.002,0.0026,0.0061
Women's 3000m,Speed Skating,Nikola Zdráhalova,CZE,32.0,0,0.0048,0.0011,0.0018,0.0017,0.0046
Women's 3000m,Speed Skating,Greta Myers,USA,18.0,0,0.0015,0.0005,0.0007,0.0005,0.0017
Women's 3000m,Speed Skating,Alice Marletti,ITA,16.0,0,0.0012,0.0005,0.0004,0.0005,0.0014
Women's 3000m,Speed Skating,Ahenaer Adake,CHN,20.0,0,0.0019,0.0004,0.0006,0.0006,0.0016
Women's 3000m,Speed Skating,Yuka Takahashi,JPN,15.0,0,0.0011,0.0004,0.0005,0.0006,0.0015
Women's 3000m,Speed Skating,Nadezhda Morozova,KAZ,16.0,0,0.0012,0.0003,0.0008,0.0002,0.0013
Women's 3000m,Speed Skating,Mia Manganello,USA,16.0,0,0.0012,0.0002,0.0006,0.0004,0.0012
Women's 3000m,Speed Skating,Maira Jasch,GER,15.0,0,0.0011,0.0001,0.0003,0.0005,0.0009
Women's 3000m,Speed Skating,Melissa Wijfje,NED,15.0,0,0.0011,0.0,0.0002,0.0011,0.0013
Women's 4x5km Relay,Cross-Country Skiing,Team Sweden,SWE,7500.0,0,1.0,0.2489,0.2262,0.1754,0.6505
Women's 4x5km Relay,Cross-Country Skiing,Team Norway,NOR,7200.0,0,0.9216,0.2237,0.1992,0.184,0.6069
Women's 4x5km Relay,Cross-Country Skiing,Team Finland,FIN,5800.0,0,0.598,0.155,0.1538,0.1589,0.4677
Women's 4x5km Relay,Cross-Country Skiing,Team Germany,GER,5400.0,0,0.5184,0.1321,0.1345,0.1432,0.4098
Women's 4x5km Relay,Cross-Country Skiing,Team USA,USA,4200.0,0,0.3136,0.0716,0.0909,0.098,0.2605
Women's 4x5km Relay,Cross-Country Skiing,Team Switzerland,SUI,3000.0,0,0.16,0.0414,0.0442,0.0568,0.1424
Women's 4x5km Relay,Cross-Country Skiing,Team Italy,ITA,2500.0,0,0.1111,0.0291,0.0336,0.0398,0.1025
Women's 4x5km Relay,Cross-Country Skiing,Team Austria,AUT,2000.0,0,0.0711,0.0186,0.021,0.0256,0.0652
Women's 4x5km Relay,Cross-Country Skiing,Astrid Oeyre Slind,NOR,1382.0,0,0.034,0.0107,0.0114,0.012,0.0341
Women's 4x5km Relay,Cross-Country Skiing,Jessie Diggins,USA,1384.0,0,0.0341,0.0097,0.0126,0.0123,0.0346
Women's 4x5km Relay,Cross-Country Skiing,Victoria Carl,GER,1211.0,0,0.0261,0.0055,0.0076,0.0086,0.0217
Women's 4x5km Relay,Cross-Country Skiing,Therese Johaug,NOR,1121.0,0,0.0223,0.0055,0.0074,0.0091,0.022
Women's 4x5km Relay,Cross-Country Skiing,Kerttu Niskanen,FIN,1205.0,0,0.0258,0.0049,0.0084,0.0099,0.0232
Women's 4x5km Relay,Cross-Country Skiing,Ebba Andersson,SWE,1096.0,0,0.0214,0.0046,0.0071,0.0089,0.0206
Women's 4x5km Relay,Cross-Country Skiing,Heidi Weng,NOR,956.0,0,0.0162,0.0044,0.0059,0.0077,0.018
Women's 4x5km Relay,Cross-Country Skiing,Teresa Stadlober,AUT,970.0,0,0.0167,0.0039,0.0053,0.0064,0.0156
Women's 4x5km Relay,Cross-Country Skiing,Moa Ilar,SWE,805.0,0,0.0115,0.003,0.0023,0.005,0.0103
Women's 4x5km Relay,Cross-Country Skiing,Nora Sanness,NOR,821.0,0,0.012,0.0029,0.0031,0.0048,0.0108
Women's 4x5km Relay,Cross-Country Skiing,Kristin Austgulen Fosnaes,NOR,736.0,0,0.0096,0.0028,0.0033,0.0043,0.0104
Women's 4x5km Relay,Cross-Country Skiing,Pia Fink,GER,709.0,0,0.0089,0.0022,0.002,0.0037,0.0079
Women's 4x5km Relay,Cross-Country Skiing,Katharina Hennig,GER,799.0,0,0.0113,0.002,0.0027,0.0035,0.0082
Women's 4x5km Relay,Cross-Country Skiing,Katerina Janatova,CZE,742.0,0,0.0098,0.002,0.003,0.0031,0.0081
Women's 4x5km Relay,Cross-Country Skiing,Silje Theodorsen,NOR,567.0,0,0.0057,0.002,0.0013,0.0015,0.0048
Women's 4x5km Relay,Cross-Country Skiing,Krista Parmakoski,FIN,692.0,0,0.0085,0.0018,0.0023,0.004,0.0081
Women's 4x5km Relay,Cross-Country Skiing,Flora Dolci,FRA,646.0,0,0.0074,0.0017,0.0017,0.0029,0.0063
Women's 4x5km Relay,Cross-Country Skiing,Sophia Laukli,USA,519.0,0,0.0048,0.0014,0.0008,0.0012,0.0034
Women's 4x5km Relay,Cross-Country Skiing,Helen Hoffmann,GER,466.0,0,0.0039,0.0013,0.0009,0.001,0.0032
Women's 4x5km Relay,Cross-Country Skiing,Emma Ribom,SWE,390.0,0,0.0027,0.0012,0.0003,0.0006,0.0021
Women's 4x5km Relay,Cross-Country Skiing,Frida Karlsson,SWE,387.0,0,0.0027,0.0011,0.0007,0.0009,0.0027
Women's 4x5km Relay,Cross-Country Skiing,Caterina Ganz,ITA,397.0,0,0.0028,0.0009,0.001,0.0003,0.0022
Women's 4x5km Relay,Cross-Country Skiing,Lotta Udnes Weng,NOR,418.0,0,0.0031,0.0008,0.001,0.0018,0.0036
Women's 4x5km Relay,Cross-Country Skiing,Katherine Sauerbrey,GER,363.0,0,0.0023,0.0008,0.0006,0.0005,0.0019
Women's 4x5km Relay,Cross-Country Skiing,Katherine Stewart-Jones,CAN,468.0,0,0.0039,0.0006,0.001,0.001,0.0026
Women's 4x5km Relay,Cross-Country Skiing,Jonna Sundling,SWE,398.0,0,0.0028,0.0006,0.0006,0.0012,0.0024
Women's 4x5km Relay,Cross-Country Skiing,Helene Marie Fossesholm,NOR,341.0,0,0.0021,0.0005,0.0004,0.0005,0.0014
Women's 4x5km Relay,Cross-Country Skiing,Nadine Faehndrich,SUI,328.0,0,0.0019,0.0003,0.0007,0.0006,0.0016
Women's 4x5km Relay,Cross-Country Skiing,Rosie Brennan,USA,305.0,0,0.0017,0.0003,0.0005,0.0005,0.0013
Women's 4x5km Relay,Cross-Country Skiing,Julia Kern,USA,347.0,0,0.0021,0.0002,0.0007,0.0005,0.0014
Women's 4x6km Relay,Biathlon,Team France,FRA,85.0,0,1.0,0.2524,0.2092,0.1744,0.636
Women's 4x6km Relay,Biathlon,Team Sweden,SWE,70.0,0,0.6782,0.1669,0.1698,0.1535,0.4902
Women's 4x6km Relay,Biathlon,Team Germany,GER,65.0,0,0.5848,0.1516,0.1415,0.1486,0.4417
Women's 4x6km Relay,Biathlon,Team Norway,NOR,60.0,0,0.4983,0.1258,0.1279,0.1315,0.3852
Women's 4x6km Relay,Biathlon,Team Finland,FIN,50.0,0,0.346,0.0831,0.0956,0.1102,0.2889
Women's 4x6km Relay,Biathlon,Team Italy,ITA,45.0,0,0.2803,0.0738,0.0803,0.0846,0.2387
Women's 4x6km Relay,Biathlon,Team Switzerland,SUI,40.0,0,0.2215,0.0506,0.0699,0.068,0.1885
Women's 4x6km Relay,Biathlon,Team USA,USA,35.0,0,0.1696,0.0414,0.0472,0.0567,0.1453
Women's 4x6km Relay,Biathlon,Team Austria,AUT,30.0,0,0.1246,0.0315,0.0336,0.0401,0.1052
Women's 4x6km Relay,Biathlon,Team Czechia,CZE,25.0,0,0.0865,0.0229,0.025,0.0324,0.0803
Women's 5000m,Speed Skating,Joy Beune,NED,100.0,0,1.0,0.3195,0.2421,0.1832,0.7448
Women's 5000m,Speed Skating,Merel Conijn,NED,80.0,0,0.64,0.2101,0.1929,0.1771,0.5801
Women's 5000m,Speed Skating,Martina Sáblíková,CZE,60.0,0,0.36,0.1208,0.1354,0.1378,0.394
Women's 5000m,Speed Skating,Francesca Lollobrigida,ITA,50.0,0,0.25,0.0777,0.0954,0.1056,0.2787
Women's 5000m,Speed Skating,Isabelle Weidemann,CAN,45.0,0,0.2025,0.0624,0.0814,0.087,0.2308
Women's 5000m,Speed Skating,Ragne Wiklund,NOR,40.0,0,0.16,0.0504,0.0628,0.0731,0.1863
Women's 5000m,Speed Skating,Sanne In 't Hof,NED,36.0,0,0.1296,0.0419,0.0502,0.0602,0.1523
Women's 5000m,Speed Skating,Valerie Maltais,CAN,32.0,0,0.1024,0.0342,0.0383,0.0496,0.1221
Women's 5000m,Speed Skating,Binyu Yang,CHN,29.0,0,0.0841,0.029,0.0325,0.0416,0.1031
Women's 5000m,Speed Skating,Marijke Groenewoud,NED,26.0,0,0.0676,0.0199,0.0262,0.0304,0.0765
Women's 5000m,Speed Skating,Ivanie Blondin,CAN,24.0,0,0.0576,0.0172,0.0233,0.0297,0.0702
Women's 5000m,Speed Skating,Momoka Horikawa,JPN,22.0,0,0.0484,0.0169,0.0195,0.0247,0.0611
Women's 500m,Speed Skating,Erin Jackson,USA,730.0,0,1.0,0.1875,0.1653,0.137,0.4898
Women's 500m,Short Track Speed Skating,Courtney Sarault,CAN,800.0,0,1.0,0.1842,0.1659,0.1542,0.5043
Women's 500m,Short Track Speed Skating,Xandra Velzeboer,NED,750.0,0,0.8789,0.1605,0.1527,0.1398,0.453
Women's 500m,Short Track Speed Skating,Kim Gil-li,KOR,700.0,0,0.7656,0.135,0.1368,0.1325,0.4043
Women's 500m,Short Track Speed Skating,Choi Min-jeong,KOR,650.0,0,0.6602,0.1217,0.1183,0.1219,0.3619
Women's 500m,Speed Skating,Andżelika Wójcik,POL,581.0,0,0.6334,0.1151,0.1158,0.1152,0.3461
Women's 500m,Speed Skating,Yukino Yoshida,JPN,562.0,0,0.5927,0.1129,0.1077,0.1072,0.3278
Women's 500m,Short Track Speed Skating,Suzanne Schulting,NED,600.0,0,0.5625,0.1039,0.1095,0.1078,0.3212
Women's 500m,Speed Skating,Suzanne Schulting,NED,513.0,0,0.4938,0.0931,0.0908,0.1,0.2839
Women's 500m,Short Track Speed Skating,Kim Boutin,CAN,550.0,0,0.4727,0.0864,0.0881,0.0949,0.2694
Women's 500m,Speed Skating,Femke Kok,NED,500.0,0,0.4691,0.0841,0.088,0.0867,0.2588
Women's 500m,Short Track Speed Skating,Natalia Maliszewska,POL,500.0,0,0.3906,0.0699,0.0775,0.0758,0.2232
Women's 500m,Speed Skating,Kaja Ziomek-Nogal,POL,442.0,0,0.3666,0.0691,0.0698,0.0724,0.2113
Women's 500m,Short Track Speed Skating,Kristen Santos-Griswold,USA,450.0,0,0.3164,0.0595,0.061,0.0734,0.1939
Women's 500m,Speed Skating,Kurumi Inagawa,JPN,394.0,0,0.2913,0.0558,0.0577,0.0616,0.1751
Women's 500m,Speed Skating,Min Sun Kim,KOR,381.0,0,0.2724,0.0538,0.0535,0.0564,0.1637
Women's 500m,Speed Skating,Dione Voskamp,NED,369.0,0,0.2555,0.0495,0.0504,0.0526,0.1525
Women's 500m,Short Track Speed Skating,Hanne Desmet,BEL,400.0,0,0.25,0.0425,0.0496,0.0571,0.1492
Women's 500m,Short Track Speed Skating,Florence Brunelle,CAN,350.0,0,0.1914,0.0364,0.0406,0.0426,0.1196
Women's 500m,Speed Skating,Jutta Leerdam,NED,296.0,0,0.1644,0.0285,0.0322,0.0356,0.0963
Women's 500m,Speed Skating,Naomi Verkerk,NED,267.0,0,0.1338,0.0238,0.0272,0.0282,0.0792
Women's 500m,Speed Skating,Kimi Goetz,USA,240.0,0,0.1081,0.022,0.0238,0.024,0.0698
Women's 500m,Speed Skating,Kristina Silaeva,KAZ,220.0,0,0.0908,0.0179,0.0207,0.0225,0.0611
Women's 500m,Speed Skating,Ruining Tian,CHN,214.0,0,0.0859,0.0157,0.0192,0.0186,0.0535
Women's 500m,Speed Skating,Carolina Hiller-Donnelly,CAN,197.0,0,0.0728,0.0144,0.0169,0.015,0.0463
Women's 500m,Speed Skating,Na-Hyun Lee,KOR,188.0,0,0.0663,0.0135,0.0165,0.0146,0.0446
Women's 500m,Speed Skating,Vanessa Herzog,AUT,158.0,0,0.0468,0.0093,0.0086,0.0119,0.0298
Women's 500m,Speed Skating,Serena Pergher,ITA,146.0,0,0.04,0.0085,0.0092,0.0091,0.0268
Women's 500m,Speed Skating,Brittany Bowe,USA,128.0,0,0.0307,0.0063,0.0061,0.0079,0.0203
Women's 500m,Speed Skating,Karolina Bosiek,POL,117.0,0,0.0257,0.0045,0.0069,0.006,0.0174
Women's 500m,Speed Skating,Sophie Warmuth,GER,104.0,0,0.0203,0.0037,0.0038,0.0048,0.0123
Women's 500m,Speed Skating,Rio Yamada,JPN,80.0,0,0.012,0.0031,0.0024,0.0036,0.0091
Women's 500m,Speed Skating,Julie Nistad Samsonsen,NOR,79.0,0,0.0117,0.0027,0.0021,0.0031,0.0079
Women's 500m,Speed Skating,Michelle De Jong,NED,66.0,0,0.0082,0.0016,0.0012,0.0021,0.0049
Women's 500m,Speed Skating,Ying-Chu Chen,TPE,70.0,0,0.0092,0.0014,0.0019,0.0018,0.0051
Women's 500m,Speed Skating,Jingziqian Wang,CHN,53.0,0,0.0053,0.001,0.001,0.0006,0.0026
Women's 500m,Speed Skating,Marrit Fledderus,NED,36.0,0,0.0024,0.0005,0.0004,0.0005,0.0014
Women's 500m,Speed Skating,Kako Yamane,JPN,34.0,0,0.0022,0.0004,0.0003,0.0001,0.0008
Women's 500m,Speed Skating,Anna Ostlender,GER,30.0,0,0.0017,0.0002,0.0004,0.0007,0.0013
Women's 500m,Speed Skating,Meng Xu,CHN,12.0,0,0.0003,0.0001,0.0002,0.0002,0.0005
Women's 50km Mass Start,Cross-Country Skiing,Jessie Diggins,USA,2197.0,0,1.0,0.1073,0.1033,0.0881,0.2987
Women's 50km Mass Start,Cross-Country Skiing,Victoria Carl,GER,1827.0,0,0.6915,0.0768,0.0653,0.0715,0.2136
Women's 50km Mass Start,Cross-Country Skiing,Kerttu Niskanen,FIN,1692.0,0,0.5931,0.0597,0.0562,0.0596,0.1755
Women's 50km Mass Start,Cross-Country Skiing,Moa Ilar,SWE,1630.0,0,0.5504,0.0581,0.0601,0.0547,0.1729
Women's 50km Mass Start,Cross-Country Skiing,Maja Dahlqvist,SWE,1454.0,0,0.438,0.0491,0.0421,0.046,0.1372
Women's 50km Mass Start,Cross-Country Skiing,Jonna Sundling,SWE,1537.0,0,0.4894,0.0486,0.0517,0.0504,0.1507
Women's 50km Mass Start,Cross-Country Skiing,Jasmi Joensuu,FIN,1357.0,0,0.3815,0.042,0.0411,0.0396,0.1227
Women's 50km Mass Start,Cross-Country Skiing,Ebba Andersson,SWE,1412.0,0,0.4131,0.0413,0.0462,0.0416,0.1291
Women's 50km Mass Start,Cross-Country Skiing,Frida Karlsson,SWE,1368.0,0,0.3877,0.0412,0.0377,0.0434,0.1223
Women's 50km Mass Start,Cross-Country Skiing,Emma Ribom,SWE,1338.0,0,0.3709,0.0402,0.0381,0.0399,0.1182
Women's 50km Mass Start,Cross-Country Skiing,Heidi Weng,NOR,1375.0,0,0.3917,0.0397,0.0408,0.0416,0.1221
Women's 50km Mass Start,Cross-Country Skiing,Karoline Simpson-Larsen,NOR,1380.0,0,0.3945,0.0389,0.0423,0.0386,0.1198
Women's 50km Mass Start,Cross-Country Skiing,Teresa Stadlober,AUT,1200.0,0,0.2983,0.0289,0.0342,0.0316,0.0947
Women's 50km Mass Start,Cross-Country Skiing,Astrid Oeyre Slind,NOR,1100.0,0,0.2507,0.0281,0.0265,0.0268,0.0814
Women's 50km Mass Start,Cross-Country Skiing,Therese Johaug,NOR,1121.0,0,0.2603,0.0278,0.0273,0.0286,0.0837
Women's 50km Mass Start,Cross-Country Skiing,Katharina Hennig,GER,1150.0,0,0.274,0.0268,0.0267,0.0287,0.0822
Women's 50km Mass Start,Cross-Country Skiing,Linn Svahn,SWE,1050.0,0,0.2284,0.0233,0.0246,0.0267,0.0746
Women's 50km Mass Start,Cross-Country Skiing,Krista Parmakoski,FIN,1000.0,0,0.2072,0.0216,0.0221,0.0212,0.0649
Women's 50km Mass Start,Cross-Country Skiing,Rosie Brennan,USA,950.0,0,0.187,0.0213,0.0211,0.0197,0.0621
Women's 50km Mass Start,Cross-Country Skiing,Nora Sanness,NOR,821.0,0,0.1396,0.0159,0.0154,0.0156,0.0469
Women's 50km Mass Start,Cross-Country Skiing,Delphine Claudel,FRA,800.0,0,0.1326,0.0155,0.0123,0.0168,0.0446
Women's 50km Mass Start,Cross-Country Skiing,Johanna Hagstroem,SWE,750.0,0,0.1165,0.0134,0.0133,0.0108,0.0375
Women's 50km Mass Start,Cross-Country Skiing,Anne Kjersti Kalva,NOR,850.0,0,0.1497,0.0129,0.0177,0.0179,0.0485
Women's 50km Mass Start,Cross-Country Skiing,Katerina Janatova,CZE,742.0,0,0.1141,0.0128,0.0121,0.0123,0.0372
Women's 50km Mass Start,Cross-Country Skiing,Kristin Austgulen Fosnaes,NOR,736.0,0,0.1122,0.0118,0.0122,0.0123,0.0363
Women's 50km Mass Start,Cross-Country Skiing,Pia Fink,GER,709.0,0,0.1041,0.0103,0.0123,0.0123,0.0349
Women's 50km Mass Start,Cross-Country Skiing,Nadine Faehndrich,SUI,700.0,0,0.1015,0.0099,0.0129,0.0124,0.0352
Women's 50km Mass Start,Cross-Country Skiing,Jessica Yeaton,AUS,600.0,0,0.0746,0.0098,0.0083,0.0089,0.027
Women's 50km Mass Start,Cross-Country Skiing,Flora Dolci,FRA,646.0,0,0.0865,0.0088,0.0106,0.0102,0.0296
Women's 50km Mass Start,Cross-Country Skiing,Ane Appelkvist Stenseth,NOR,650.0,0,0.0875,0.0084,0.0084,0.0099,0.0267
Women's 50km Mass Start,Cross-Country Skiing,Silje Theodorsen,NOR,567.0,0,0.0666,0.0064,0.0056,0.0068,0.0188
Women's 50km Mass Start,Cross-Country Skiing,Caterina Ganz,ITA,550.0,0,0.0627,0.0062,0.0072,0.0082,0.0216
Women's 50km Mass Start,Cross-Country Skiing,Sophia Laukli,USA,519.0,0,0.0558,0.006,0.006,0.0058,0.0178
Women's 50km Mass Start,Cross-Country Skiing,Katherine Stewart-Jones,CAN,468.0,0,0.0454,0.0048,0.0046,0.0046,0.014
Women's 50km Mass Start,Cross-Country Skiing,Margrethe Bergane,NOR,500.0,0,0.0518,0.0048,0.0067,0.0077,0.0192
Women's 50km Mass Start,Cross-Country Skiing,Anna Dyvik,SWE,400.0,0,0.0331,0.0038,0.0031,0.0036,0.0105
Women's 50km Mass Start,Cross-Country Skiing,Helen Hoffmann,GER,466.0,0,0.045,0.0036,0.0058,0.0051,0.0145
Women's 50km Mass Start,Cross-Country Skiing,Lotta Udnes Weng,NOR,418.0,0,0.0362,0.0031,0.004,0.004,0.0111
Women's 50km Mass Start,Cross-Country Skiing,Katherine Sauerbrey,GER,363.0,0,0.0273,0.0025,0.0032,0.0025,0.0082
Women's 50km Mass Start,Cross-Country Skiing,Julia Kern,USA,347.0,0,0.0249,0.0024,0.0022,0.0039,0.0085
Women's 50km Mass Start,Cross-Country Skiing,Helene Marie Fossesholm,NOR,341.0,0,0.0241,0.0022,0.0019,0.0026,0.0067
Women's 50km Mass Start,Cross-Country Skiing,Sofia Henriksson,SWE,350.0,0,0.0254,0.0021,0.0024,0.0026,0.0071
Women's 50km Mass Start,Cross-Country Skiing,Anamarija Lampic,SLO,450.0,0,0.042,0.0019,0.0044,0.0049,0.0112
Women's 7.5km Sprint,Biathlon,Lou Jeanmonnot,FRA,793.0,0,1.0,0.1502,0.1368,0.1188,0.4058
Women's 7.5km Sprint,Biathlon,Suvi Minkkinen,FIN,601.0,0,0.5744,0.0904,0.0869,0.0813,0.2586
Women's 7.5km Sprint,Biathlon,Hanna Oeberg,SWE,560.0,0,0.4987,0.0804,0.0725,0.077,0.2299
